host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
150,1000_to_1099,1049.5,10,10,1,3,2.3156624,2.3156624,1.9031,4.855548,3.344534,3.344534,2.3156624,2.3156624,1.9031,4.855548,3.344534,3.344534,1,0
155,1000_to_1099,1049.5,10,10,1,1,0.573353,0.573353,0.400504,0.956739,0.7644318666666667,0.7644318666666667,0.573353,0.573353,0.400504,0.956739,0.7644318666666667,0.7644318666666667,1,0
162,1000_to_1099,1049.5,10,10,1,6,3.3233141,3.3233141,3.725024,7.603862999999999,5.139357977777777,5.139357977777777,3.3233141,3.3233141,3.725024,7.603862999999999,5.139357977777777,5.139357977777777,1,0
195,1000_to_1099,1049.5,10,10,1,3,7.4890215000000016,7.4890215000000016,5.962231000000001,18.103802,11.683536822222223,11.683536822222223,7.4890215000000016,7.4890215000000016,5.962231000000001,18.103802,11.683536822222223,11.683536822222223,1,0
241,1000_to_1099,1049.5,10,10,1,1,1.5314447000000002,1.5314447000000002,2.04632,3.3031650000000004,1.892161711111111,1.892161711111111,1.5314447000000002,1.5314447000000002,2.04632,3.3031650000000004,1.892161711111111,1.892161711111111,1,0
258,1000_to_1099,1049.5,10,10,1,1,1.3028264,1.3028264,1.5626769999999999,2.5970500000000003,1.3896700000000002,1.3896700000000002,1.3028264,1.3028264,1.5626769999999999,2.5970500000000003,1.3896700000000002,1.3896700000000002,1,0
298,1000_to_1099,1049.5,10,10,1,1,2.8979039,2.8979039,5.425236,7.070328,3.610417977777778,3.610417977777778,2.8979039,2.8979039,5.425236,7.070328,3.610417977777778,3.610417977777778,1,0
303,1000_to_1099,1049.5,10,10,1,1,1.5139547000000002,1.5139547000000002,2.494663,3.5480690000000004,1.4547642444444444,1.4547642444444444,1.5139547000000002,1.5139547000000002,2.494663,3.5480690000000004,1.4547642444444444,1.4547642444444444,1,0
32,1000_to_1099,1049.5,10,10,1,5,5.226307,5.226307,4.840434,12.480787,9.014913555555555,9.014913555555555,5.226307,5.226307,4.840434,12.480787,9.014913555555555,9.014913555555555,1,0
368,1000_to_1099,1049.5,10,10,1,6,6.535158,6.535158,9.285319,13.714343,6.6201864,6.6201864,6.535158,6.535158,9.285319,13.714343,6.6201864,6.6201864,1,0
396,1000_to_1099,1049.5,10,10,1,1,1.1113722000000001,1.1113722000000001,1.503008,2.6367789999999998,1.4734484444444444,1.4734484444444444,1.1113722000000001,1.1113722000000001,1.503008,2.6367789999999998,1.4734484444444444,1.4734484444444444,1,0
403,1000_to_1099,1049.5,10,10,1,1,4.0785269,4.0785269,3.3098539999999996,8.840873,6.187487444444445,6.187487444444445,4.0785269,4.0785269,3.3098539999999996,8.840873,6.187487444444445,6.187487444444445,1,0
447,1000_to_1099,1049.5,10,10,1,1,0.36317049999999995,0.36317049999999995,0.305216,0.5226839999999999,0.3525059333333333,0.3525059333333333,0.36317049999999995,0.36317049999999995,0.305216,0.5226839999999999,0.3525059333333333,0.3525059333333333,1,0
481,1000_to_1099,1049.5,10,10,1,3,6.6084102,6.6084102,6.103575,15.434671000000002,10.311115911111111,10.311115911111111,6.6084102,6.6084102,6.103575,15.434671000000002,10.311115911111111,10.311115911111111,1,0
486,1000_to_1099,1049.5,10,10,1,1,2.3016404,2.3016404,3.1358750000000004,5.319654,3.1860429333333333,3.1860429333333333,2.3016404,2.3016404,3.1358750000000004,5.319654,3.1860429333333333,3.1860429333333333,1,0
497,1000_to_1099,1049.5,10,10,1,1,2.6651714999999996,2.6651714999999996,2.260502,5.974745,3.7709606444444446,3.7709606444444446,2.6651714999999996,2.6651714999999996,2.260502,5.974745,3.7709606444444446,3.7709606444444446,1,0
5,1000_to_1099,1049.5,10,10,1,4,5.6811631,5.6811631,5.935173,14.172467000000001,8.799822822222222,8.799822822222222,5.6811631,5.6811631,5.935173,14.172467000000001,8.799822822222222,8.799822822222222,1,0
547,1000_to_1099,1049.5,10,10,1,2,3.2730968,3.2730968,2.790468,6.631896,4.319831866666667,4.319831866666667,3.2730968,3.2730968,2.790468,6.631896,4.319831866666667,4.319831866666667,1,0
