host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
148,1000_to_1099,1049.5,10,10,1,1,0.14526510000000004,0.14526510000000004,0.157582,0.352698,0.21713713333333334,0.21713713333333334,0.14526510000000004,0.14526510000000004,0.157582,0.352698,0.21713713333333334,0.21713713333333334,1,0
163,1000_to_1099,1049.5,10,10,1,1,0.24048309999999998,0.24048309999999998,0.22009299999999998,0.524897,0.33571464444444443,0.33571464444444443,0.24048309999999998,0.24048309999999998,0.22009299999999998,0.524897,0.33571464444444443,0.33571464444444443,1,0
167,1000_to_1099,1049.5,10,10,1,1,3.9548789999999996,3.9548789999999996,3.649375,8.138238,6.061219511111111,6.061219511111111,3.9548789999999996,3.9548789999999996,3.649375,8.138238,6.061219511111111,6.061219511111111,1,0
256,1000_to_1099,1049.5,10,10,1,3,1.0724243,1.0724243,1.1200890000000001,2.064441,1.385805711111111,1.385805711111111,1.0724243,1.0724243,1.1200890000000001,2.064441,1.385805711111111,1.385805711111111,1,0
281,1000_to_1099,1049.5,10,10,1,1,0.31591139999999995,0.31591139999999995,0.337873,0.7758889999999999,0.4896296,0.4896296,0.31591139999999995,0.31591139999999995,0.337873,0.7758889999999999,0.4896296,0.4896296,1,0
293,1000_to_1099,1049.5,10,10,1,1,0.1960426,0.1960426,0.137429,0.454959,0.29337484444444445,0.29337484444444445,0.1960426,0.1960426,0.137429,0.454959,0.29337484444444445,0.29337484444444445,1,0
3,1000_to_1099,1049.5,10,10,1,1,0.3936108,0.3936108,0.505564,0.875232,0.5205694222222222,0.5205694222222222,0.3936108,0.3936108,0.505564,0.875232,0.5205694222222222,0.5205694222222222,1,0
350,1000_to_1099,1049.5,10,10,1,1,0.1191049,0.1191049,0.219993,0.29848,0.12561353333333333,0.12561353333333333,0.1191049,0.1191049,0.219993,0.29848,0.12561353333333333,0.12561353333333333,1,0
379,1000_to_1099,1049.5,10,10,2,4,5.0830894,4.1564144,6.681713,12.307127,8.796904177777778,7.104794,5.0830894,4.1564144,6.681713,12.307127,8.796904177777778,7.104794,0.5,0.5
426,1000_to_1099,1049.5,10,10,1,1,0.42095859999999996,0.42095859999999996,0.625091,0.9101330000000001,0.5169986222222223,0.5169986222222223,0.42095859999999996,0.42095859999999996,0.625091,0.9101330000000001,0.5169986222222223,0.5169986222222223,1,0
603,1000_to_1099,1049.5,10,10,1,1,2.3073451,2.3073451,2.6334210000000002,5.34258,3.432609711111111,3.432609711111111,2.3073451,2.3073451,2.6334210000000002,5.34258,3.432609711111111,3.432609711111111,1,0
68,1000_to_1099,1049.5,10,10,1,2,1.9595597999999999,1.9595597999999999,2.426695,4.874145,2.4013328444444446,2.4013328444444446,1.9595597999999999,1.9595597999999999,2.426695,4.874145,2.4013328444444446,2.4013328444444446,1,0
80,1000_to_1099,1049.5,10,10,1,3,2.0133681,2.0133681,1.4689670000000001,4.302009,2.8358141555555556,2.8358141555555556,2.0133681,2.0133681,1.4689670000000001,4.302009,2.8358141555555556,2.8358141555555556,1,0
844,1000_to_1099,1049.5,10,10,1,1,1.6260913,1.6260913,2.00322,3.5599179999999997,2.240832511111111,2.240832511111111,1.6260913,1.6260913,2.00322,3.5599179999999997,2.240832511111111,2.240832511111111,1,0
148,1100_to_1199,1149.5,10,10,1,1,0.27457260000000006,0.27457260000000006,0.2692,0.5507909999999999,0.32169444444444445,0.32169444444444445,0.27457260000000006,0.27457260000000006,0.2692,0.5507909999999999,0.32169444444444445,0.32169444444444445,1,0
163,1100_to_1199,1149.5,10,10,1,1,0.30298919999999996,0.30298919999999996,0.3318,0.688229,0.41493644444444444,0.41493644444444444,0.30298919999999996,0.30298919999999996,0.3318,0.688229,0.41493644444444444,0.41493644444444444,1,0
167,1100_to_1199,1149.5,10,10,1,1,4.717185,4.717185,4.973157,9.741727,7.187025288888889,7.187025288888889,4.717185,4.717185,4.973157,9.741727,7.187025288888889,7.187025288888889,1,0
256,1100_to_1199,1149.5,10,10,1,3,1.4092577,1.4092577,1.416731,2.848185,1.8532916666666666,1.8532916666666666,1.4092577,1.4092577,1.416731,2.848185,1.8532916666666666,1.8532916666666666,1,0
281,1100_to_1199,1149.5,10,10,1,1,0.3516242,0.3516242,0.279222,0.750981,0.4968936444444445,0.4968936444444445,0.3516242,0.3516242,0.279222,0.750981,0.4968936444444445,0.4968936444444445,1,0
293,1100_to_1199,1149.5,10,10,1,1,0.24834579999999998,0.24834579999999998,0.182188,0.563281,0.37025986666666666,0.37025986666666666,0.24834579999999998,0.24834579999999998,0.182188,0.563281,0.37025986666666666,0.37025986666666666,1,0
3,1100_to_1199,1149.5,10,10,1,1,0.4906777,0.4906777,0.564936,1.007931,0.6064546444444444,0.6064546444444444,0.4906777,0.4906777,0.564936,1.007931,0.6064546444444444,0.6064546444444444,1,0
350,1100_to_1199,1149.5,10,10,1,1,0.1592388,0.1592388,0.245342,0.36888499999999996,0.16819946666666666,0.16819946666666666,0.1592388,0.1592388,0.245342,0.36888499999999996,0.16819946666666666,0.16819946666666666,1,0
