host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
112,1000_to_1099,1049.5,5,5,1,2,0.8719448,0.8719448,1.195902,1.9215379999999997,1.3082173999999998,1.3082173999999998,0.8719448,0.8719448,1.195902,1.9215379999999997,1.3082173999999998,1.3082173999999998,1,0
122,1000_to_1099,1049.5,5,5,1,4,1.4322682000000002,1.4322682000000002,1.7075960000000001,2.747193,1.8898564000000002,1.8898564000000002,1.4322682000000002,1.4322682000000002,1.7075960000000001,2.747193,1.8898564000000002,1.8898564000000002,1,0
126,1000_to_1099,1049.5,5,5,1,4,0.5282804,0.5282804,0.4388,1.1157720000000002,0.8520380000000001,0.8520380000000001,0.5282804,0.5282804,0.4388,1.1157720000000002,0.8520380000000001,0.8520380000000001,1,0
135,1000_to_1099,1049.5,5,5,1,1,0.8397479999999999,0.8397479999999999,1.519806,1.879313,1.0626924,1.0626924,0.8397479999999999,0.8397479999999999,1.519806,1.879313,1.0626924,1.0626924,1,0
140,1000_to_1099,1049.5,5,5,1,2,4.473802399999999,4.473802399999999,4.264616,9.651629999999999,6.743863999999999,6.743863999999999,4.473802399999999,4.473802399999999,4.264616,9.651629999999999,6.743863999999999,6.743863999999999,1,0
170,1000_to_1099,1049.5,5,5,1,5,1.6693009999999997,1.6693009999999997,1.35427,3.8497220000000003,2.9243824,2.9243824,1.6693009999999997,1.6693009999999997,1.35427,3.8497220000000003,2.9243824,2.9243824,1,0
176,1000_to_1099,1049.5,5,5,1,1,0.41753540000000006,0.41753540000000006,0.501906,0.794047,0.4870232,0.4870232,0.41753540000000006,0.41753540000000006,0.501906,0.794047,0.4870232,0.4870232,1,0
178,1000_to_1099,1049.5,5,5,1,1,0.7916430000000001,0.7916430000000001,0.961416,1.357282,0.8475934,0.8475934,0.7916430000000001,0.7916430000000001,0.961416,1.357282,0.8475934,0.8475934,1,0
180,1000_to_1099,1049.5,5,5,1,2,3.9457926,3.9457926,4.749414,7.1906289999999995,4.8214612,4.8214612,3.9457926,3.9457926,4.749414,7.1906289999999995,4.8214612,4.8214612,1,0
189,1000_to_1099,1049.5,5,5,1,1,1.3221214,1.3221214,1.317589,2.7418270000000002,2.3027130000000002,2.3027130000000002,1.3221214,1.3221214,1.317589,2.7418270000000002,2.3027130000000002,2.3027130000000002,1,0
