host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
10,1000_to_1099,1049.5,10,10,1,2,4.1084017,4.1084017,3.269463,9.182441,6.444663755555555,6.444663755555555,4.1084017,4.1084017,3.269463,9.182441,6.444663755555555,6.444663755555555,1,0
116,1000_to_1099,1049.5,10,10,1,2,0.39766309999999994,0.39766309999999994,0.352217,0.968356,0.6194279333333333,0.6194279333333333,0.39766309999999994,0.39766309999999994,0.352217,0.968356,0.6194279333333333,0.6194279333333333,1,0
137,1000_to_1099,1049.5,10,10,1,2,0.8727180999999999,0.8727180999999999,1.1373419999999999,1.762897,0.9083855777777778,0.9083855777777778,0.8727180999999999,0.8727180999999999,1.1373419999999999,1.762897,0.9083855777777778,0.9083855777777778,1,0
147,1000_to_1099,1049.5,10,10,1,1,3.8568233,3.8568233,3.532097,8.833153,5.525719444444444,5.525719444444444,3.8568233,3.8568233,3.532097,8.833153,5.525719444444444,5.525719444444444,1,0
160,1000_to_1099,1049.5,10,10,1,6,2.0498815,2.0498815,1.520067,4.158422000000001,2.8822242888888887,2.8822242888888887,2.0498815,2.0498815,1.520067,4.158422000000001,2.8822242888888887,2.8822242888888887,1,0
183,1000_to_1099,1049.5,10,10,1,1,1.0793183,1.0793183,0.9696990000000001,2.441825,1.4501158,1.4501158,1.0793183,1.0793183,0.9696990000000001,2.441825,1.4501158,1.4501158,1,0
203,1000_to_1099,1049.5,10,10,1,1,0.28199840000000004,0.28199840000000004,0.332473,0.62863,0.3473164888888889,0.3473164888888889,0.28199840000000004,0.28199840000000004,0.332473,0.62863,0.3473164888888889,0.3473164888888889,1,0
240,1000_to_1099,1049.5,10,10,1,4,4.0558523,4.0558523,3.6462520000000005,9.925318,7.004301044444445,7.004301044444445,4.0558523,4.0558523,3.6462520000000005,9.925318,7.004301044444445,7.004301044444445,1,0
292,1000_to_1099,1049.5,10,10,1,1,0.2607844,0.2607844,0.40775300000000003,0.625788,0.36051524444444444,0.36051524444444444,0.2607844,0.2607844,0.40775300000000003,0.625788,0.36051524444444444,0.36051524444444444,1,0
357,1000_to_1099,1049.5,10,10,1,1,0.0464522,0.0464522,0.058686,0.107952,0.05988297777777778,0.05988297777777778,0.0464522,0.0464522,0.058686,0.107952,0.05988297777777778,0.05988297777777778,1,0
