host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
111,1000_to_1099,1049.5,10,10,1,1,0.8122326,0.8122326,0.787188,1.3301500000000002,0.6338229333333333,0.6338229333333333,0.8122326,0.8122326,0.787188,1.3301500000000002,0.6338229333333333,0.6338229333333333,1,0
174,1000_to_1099,1049.5,10,10,1,1,13.2056781,13.2056781,13.054212,29.441356,21.691722111111112,21.691722111111112,13.2056781,13.2056781,13.054212,29.441356,21.691722111111112,21.691722111111112,1,0
201,1000_to_1099,1049.5,10,10,1,3,3.5763764,3.5763764,4.971894,8.636222,3.9549106666666667,3.9549106666666667,3.5763764,3.5763764,4.971894,8.636222,3.9549106666666667,3.9549106666666667,1,0
233,1000_to_1099,1049.5,10,10,1,1,0.581933,0.581933,0.434024,1.415193,0.7465190666666667,0.7465190666666667,0.581933,0.581933,0.434024,1.415193,0.7465190666666667,0.7465190666666667,1,0
261,1000_to_1099,1049.5,10,10,1,3,4.6778284999999995,4.6778284999999995,5.567965,10.796815,6.556235177777777,6.556235177777777,4.6778284999999995,4.6778284999999995,5.567965,10.796815,6.556235177777777,6.556235177777777,1,0
271,1000_to_1099,1049.5,10,10,1,3,18.7797852,18.7797852,15.055247999999999,44.525804,29.712429288888888,29.712429288888888,18.7797852,18.7797852,15.055247999999999,44.525804,29.712429288888888,29.712429288888888,1,0
29,1000_to_1099,1049.5,10,10,1,2,3.672343399999999,3.672343399999999,3.6247799999999994,7.773340999999999,4.866981688888889,4.866981688888889,3.672343399999999,3.672343399999999,3.6247799999999994,7.773340999999999,4.866981688888889,4.866981688888889,1,0
3,1000_to_1099,1049.5,10,10,1,1,1.0202902999999999,1.0202902999999999,1.441074,2.446562,1.3434897555555556,1.3434897555555556,1.0202902999999999,1.0202902999999999,1.441074,2.446562,1.3434897555555556,1.3434897555555556,1,0
367,1000_to_1099,1049.5,10,10,1,1,0.6284356000000001,0.6284356000000001,0.585514,1.3099529999999997,0.7602086666666666,0.7602086666666666,0.6284356000000001,0.6284356000000001,0.585514,1.3099529999999997,0.7602086666666666,0.7602086666666666,1,0
527,1000_to_1099,1049.5,10,10,1,1,1.9102494000000003,1.9102494000000003,1.362393,4.221041,2.9578374666666667,2.9578374666666667,1.9102494000000003,1.9102494000000003,1.362393,4.221041,2.9578374666666667,2.9578374666666667,1,0
