host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
123,1000_to_1099,1049.5,10,10,1,1,4.7479629,4.7479629,4.222231000000001,11.428154000000001,7.771772822222223,7.771772822222223,4.7479629,4.7479629,4.222231000000001,11.428154000000001,7.771772822222223,7.771772822222223,1,0
132,1000_to_1099,1049.5,10,10,1,9,2.8026476,2.8026476,3.4915689999999997,6.736935,5.000894355555555,5.000894355555555,2.8026476,2.8026476,3.4915689999999997,6.736935,5.000894355555555,5.000894355555555,1,0
162,1000_to_1099,1049.5,10,10,1,1,1.1074679,1.1074679,1.316964,2.481771,1.4023093555555557,1.4023093555555557,1.1074679,1.1074679,1.316964,2.481771,1.4023093555555557,1.4023093555555557,1,0
164,1000_to_1099,1049.5,10,10,1,5,4.9169322,4.9169322,4.248449,9.485330999999999,6.978878977777778,6.978878977777778,4.9169322,4.9169322,4.248449,9.485330999999999,6.978878977777778,6.978878977777778,1,0
233,1000_to_1099,1049.5,10,10,2,5,4.1388932,4.154387333333333,3.324579,8.692348,6.152180977777778,4.8147329333333335,4.1388932,4.154387333333333,3.324579,8.692348,6.152180977777778,4.8147329333333335,0.6,0.4
235,1000_to_1099,1049.5,10,10,1,1,1.094978,1.094978,0.881425,2.5268990000000002,1.8766053333333335,1.8766053333333335,1.094978,1.094978,0.881425,2.5268990000000002,1.8766053333333335,1.8766053333333335,1,0
259,1000_to_1099,1049.5,10,10,1,1,1.7102176,1.7102176,1.279257,3.900245999999999,2.8505470666666666,2.8505470666666666,1.7102176,1.7102176,1.279257,3.900245999999999,2.8505470666666666,2.8505470666666666,1,0
290,1000_to_1099,1049.5,10,10,1,1,4.5192630000000005,4.5192630000000005,4.739281999999999,9.20398,6.7577632888888886,6.7577632888888886,4.5192630000000005,4.5192630000000005,4.739281999999999,9.20398,6.7577632888888886,6.7577632888888886,1,0
303,1000_to_1099,1049.5,10,10,1,6,1.8509638,1.8509638,1.994974,4.242098,2.670518488888889,2.670518488888889,1.8509638,1.8509638,1.994974,4.242098,2.670518488888889,2.670518488888889,1,0
347,1000_to_1099,1049.5,10,10,1,5,0.2775233,0.2775233,0.136989,0.41088600000000003,0.3016054,0.3016054,0.2775233,0.2775233,0.136989,0.41088600000000003,0.3016054,0.3016054,1,0
358,1000_to_1099,1049.5,10,10,1,1,1.0164908,1.0164908,1.298682,2.003676,1.038310488888889,1.038310488888889,1.0164908,1.0164908,1.298682,2.003676,1.038310488888889,1.038310488888889,1,0
364,1000_to_1099,1049.5,10,10,1,1,1.5800926999999998,1.5800926999999998,1.4963799999999998,2.665993,1.4520853111111112,1.4520853111111112,1.5800926999999998,1.5800926999999998,1.4963799999999998,2.665993,1.4520853111111112,1.4520853111111112,1,0
4,1000_to_1099,1049.5,10,10,1,1,0.5699251000000001,0.5699251000000001,0.54675,1.188788,0.7010124666666667,0.7010124666666667,0.5699251000000001,0.5699251000000001,0.54675,1.188788,0.7010124666666667,0.7010124666666667,1,0
423,1000_to_1099,1049.5,10,10,1,4,3.3687441,3.3687441,3.247394,7.286035999999999,5.655160866666667,5.655160866666667,3.3687441,3.3687441,3.247394,7.286035999999999,5.655160866666667,5.655160866666667,1,0
453,1000_to_1099,1049.5,10,10,1,1,0.9507132000000003,0.9507132000000003,0.913436,2.15782,1.3664986222222222,1.3664986222222222,0.9507132000000003,0.9507132000000003,0.913436,2.15782,1.3664986222222222,1.3664986222222222,1,0
467,1000_to_1099,1049.5,10,10,1,2,0.5133291,0.5133291,0.768042,1.201753,0.5934813111111111,0.5934813111111111,0.5133291,0.5133291,0.768042,1.201753,0.5934813111111111,0.5934813111111111,1,0
