host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
0,1000_to_1099,1049.5,10,10,1,2,0.16818899999999998,0.16818899999999998,0.22905399999999998,0.354397,0.1969978222222222,0.1969978222222222,0.16818899999999998,0.16818899999999998,0.22905399999999998,0.354397,0.1969978222222222,0.1969978222222222,1,0
15,1000_to_1099,1049.5,10,10,1,1,2.4280785,2.4280785,2.337682,5.428522,4.313982866666667,4.313982866666667,2.4280785,2.4280785,2.337682,5.428522,4.313982866666667,4.313982866666667,1,0
37,1000_to_1099,1049.5,10,10,2,4,4.705996000000001,4.292724999999999,3.921074,10.215923,6.857042444444445,5.370832095238096,4.705996000000001,4.292724999999999,3.921074,10.215923,6.857042444444445,5.370832095238096,0.7,0.3
403,1000_to_1099,1049.5,10,10,1,1,0.8307513,0.8307513,0.8325819999999999,1.8422110000000003,1.1824262444444444,1.1824262444444444,0.8307513,0.8307513,0.8325819999999999,1.8422110000000003,1.1824262444444444,1.1824262444444444,1,0
477,1000_to_1099,1049.5,10,10,1,5,1.797857,1.797857,1.502315,4.360284,3.053530711111111,3.053530711111111,1.797857,1.797857,1.502315,4.360284,3.053530711111111,3.053530711111111,1,0
484,1000_to_1099,1049.5,10,10,1,5,1.4685162999999999,1.4685162999999999,1.489187,3.518782,2.581019177777778,2.581019177777778,1.4685162999999999,1.4685162999999999,1.489187,3.518782,2.581019177777778,2.581019177777778,1,0
646,1000_to_1099,1049.5,10,10,1,1,1.6482941999999998,1.6482941999999998,1.8955060000000001,3.4508259999999997,2.5639432444444443,2.5639432444444443,1.6482941999999998,1.6482941999999998,1.8955060000000001,3.4508259999999997,2.5639432444444443,2.5639432444444443,1,0
808,1000_to_1099,1049.5,10,10,1,6,1.5579109,1.5579109,1.3203179999999999,3.54407,2.5187948666666666,2.5187948666666666,1.5579109,1.5579109,1.3203179999999999,3.54407,2.5187948666666666,2.5187948666666666,1,0
855,1000_to_1099,1049.5,10,10,1,4,2.9373857,2.9373857,2.122573,5.085623000000001,3.5885462,3.5885462,2.9373857,2.9373857,2.122573,5.085623000000001,3.5885462,3.5885462,1,0
981,1000_to_1099,1049.5,10,10,1,3,3.3946213,3.3946213,2.8945410000000003,6.264667,4.506636422222222,4.506636422222222,3.3946213,3.3946213,2.8945410000000003,6.264667,4.506636422222222,4.506636422222222,1,0
0,1100_to_1199,1149.5,10,10,1,4,0.1388591,0.1388591,0.180246,0.353004,0.18784522222222222,0.18784522222222222,0.1388591,0.1388591,0.180246,0.353004,0.18784522222222222,0.18784522222222222,1,0
15,1100_to_1199,1149.5,10,10,1,1,2.1605364,2.1605364,1.886535,5.1806980000000005,3.8306492444444444,3.8306492444444444,2.1605364,2.1605364,1.886535,5.1806980000000005,3.8306492444444444,3.8306492444444444,1,0
37,1100_to_1199,1149.5,10,10,1,4,3.2744128000000003,3.2744128000000003,3.127704,7.312091,5.0238924,5.0238924,3.2744128000000003,3.2744128000000003,3.127704,7.312091,5.0238924,5.0238924,1,0
