host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
109,1000_to_1099,1049.5,10,10,1,1,0.07695080000000001,0.07695080000000001,0.042399,0.12363200000000002,0.0818888888888889,0.0818888888888889,0.07695080000000001,0.07695080000000001,0.042399,0.12363200000000002,0.0818888888888889,0.0818888888888889,1,0
114,1000_to_1099,1049.5,10,10,1,2,0.2944283,0.2944283,0.33648999999999996,0.53159,0.30445184444444445,0.30445184444444445,0.2944283,0.2944283,0.33648999999999996,0.53159,0.30445184444444445,0.30445184444444445,1,0
119,1000_to_1099,1049.5,10,10,1,1,0.1570708,0.1570708,0.232004,0.318958,0.12824355555555556,0.12824355555555556,0.1570708,0.1570708,0.232004,0.318958,0.12824355555555556,0.12824355555555556,1,0
132,1000_to_1099,1049.5,10,10,1,5,1.8151126999999996,1.8151126999999996,1.382794,4.128674,3.1374835333333335,3.1374835333333335,1.8151126999999996,1.8151126999999996,1.382794,4.128674,3.1374835333333335,3.1374835333333335,1,0
139,1000_to_1099,1049.5,10,10,1,6,0.4081614,0.4081614,0.324435,0.9310289999999999,0.6171914666666666,0.6171914666666666,0.4081614,0.4081614,0.324435,0.9310289999999999,0.6171914666666666,0.6171914666666666,1,0
179,1000_to_1099,1049.5,10,10,1,1,0.4760968,0.4760968,0.47107899999999997,1.068501,0.6772763555555555,0.6772763555555555,0.4760968,0.4760968,0.47107899999999997,1.068501,0.6772763555555555,0.6772763555555555,1,0
196,1000_to_1099,1049.5,10,10,1,1,0.4678538,0.4678538,0.592059,1.1978520000000001,0.7700205777777778,0.7700205777777778,0.4678538,0.4678538,0.592059,1.1978520000000001,0.7700205777777778,0.7700205777777778,1,0
239,1000_to_1099,1049.5,10,10,1,1,0.0623944,0.0623944,0.07128,0.132399,0.05992857777777778,0.05992857777777778,0.0623944,0.0623944,0.07128,0.132399,0.05992857777777778,0.05992857777777778,1,0
244,1000_to_1099,1049.5,10,10,1,1,0.026283500000000005,0.026283500000000005,0.065063,0.09295,0.02849326666666667,0.02849326666666667,0.026283500000000005,0.026283500000000005,0.065063,0.09295,0.02849326666666667,0.02849326666666667,1,0
257,1000_to_1099,1049.5,10,10,1,1,1.2260195,1.2260195,1.170885,3.017802,1.7869844666666665,1.7869844666666665,1.2260195,1.2260195,1.170885,3.017802,1.7869844666666665,1.7869844666666665,1,0
270,1000_to_1099,1049.5,10,10,1,10,1.8570551000000002,1.8570551000000002,2.663943,5.328108,3.295773044444444,3.295773044444444,1.8570551000000002,1.8570551000000002,2.663943,5.328108,3.295773044444444,3.295773044444444,1,0
277,1000_to_1099,1049.5,10,10,1,1,0.3676664,0.3676664,0.2585,0.861623,0.5740223111111111,0.5740223111111111,0.3676664,0.3676664,0.2585,0.861623,0.5740223111111111,0.5740223111111111,1,0
286,1000_to_1099,1049.5,10,10,1,1,0.3018681,0.3018681,0.253125,0.664157,0.4578875333333333,0.4578875333333333,0.3018681,0.3018681,0.253125,0.664157,0.4578875333333333,0.4578875333333333,1,0
294,1000_to_1099,1049.5,10,10,1,1,0.23621889999999998,0.23621889999999998,0.248182,0.573889,0.3849538888888889,0.3849538888888889,0.23621889999999998,0.23621889999999998,0.248182,0.573889,0.3849538888888889,0.3849538888888889,1,0
320,1000_to_1099,1049.5,10,10,1,5,1.4423477999999998,1.4423477999999998,1.175648,2.8437050000000004,1.9414576444444445,1.9414576444444445,1.4423477999999998,1.4423477999999998,1.175648,2.8437050000000004,1.9414576444444445,1.9414576444444445,1,0
322,1000_to_1099,1049.5,10,10,1,1,0.140372,0.140372,0.163831,0.30525800000000003,0.1411416,0.1411416,0.140372,0.140372,0.163831,0.30525800000000003,0.1411416,0.1411416,1,0
327,1000_to_1099,1049.5,10,10,1,1,1.0818124,1.0818124,0.8522109999999999,2.443896,1.612730488888889,1.612730488888889,1.0818124,1.0818124,0.8522109999999999,2.443896,1.612730488888889,1.612730488888889,1,0
330,1000_to_1099,1049.5,10,10,1,4,0.2411887,0.2411887,0.218838,0.593498,0.34746495555555557,0.34746495555555557,0.2411887,0.2411887,0.218838,0.593498,0.34746495555555557,0.34746495555555557,1,0
365,1000_to_1099,1049.5,10,10,1,1,0.33620350000000004,0.33620350000000004,0.28185,0.776098,0.47030846666666665,0.47030846666666665,0.33620350000000004,0.33620350000000004,0.28185,0.776098,0.47030846666666665,0.47030846666666665,1,0
411,1000_to_1099,1049.5,10,10,1,1,1.7402179,1.7402179,1.215451,3.690575,2.1010360222222224,2.1010360222222224,1.7402179,1.7402179,1.215451,3.690575,2.1010360222222224,2.1010360222222224,1,0
450,1000_to_1099,1049.5,10,10,1,1,0.1974912,0.1974912,0.38205,0.574938,0.3096015555555555,0.3096015555555555,0.1974912,0.1974912,0.38205,0.574938,0.3096015555555555,0.3096015555555555,1,0
487,1000_to_1099,1049.5,10,10,1,1,0.163099,0.163099,0.124747,0.27176,0.16451195555555556,0.16451195555555556,0.163099,0.163099,0.124747,0.27176,0.16451195555555556,0.16451195555555556,1,0
525,1000_to_1099,1049.5,10,10,1,5,0.5172202,0.5172202,0.44849,1.165665,0.7748341333333333,0.7748341333333333,0.5172202,0.5172202,0.44849,1.165665,0.7748341333333333,0.7748341333333333,1,0
569,1000_to_1099,1049.5,10,10,1,1,0.2611624,0.2611624,0.203893,0.441041,0.23858884444444445,0.23858884444444445,0.2611624,0.2611624,0.203893,0.441041,0.23858884444444445,0.23858884444444445,1,0
581,1000_to_1099,1049.5,10,10,1,1,0.21596610000000002,0.21596610000000002,0.266346,0.4729,0.22183406666666666,0.22183406666666666,0.21596610000000002,0.21596610000000002,0.266346,0.4729,0.22183406666666666,0.22183406666666666,1,0
6,1000_to_1099,1049.5,10,10,1,1,5.537017299999999,5.537017299999999,7.523703,14.984984,9.328677533333332,9.328677533333332,5.537017299999999,5.537017299999999,7.523703,14.984984,9.328677533333332,9.328677533333332,1,0
